timestamp,open,high,low,close,volume
2025-10-17T13:00:00Z,180.081,182.206,177.93,180.729,683329.5
2025-10-17T14:00:00Z,180.729,181.061,176.289,178.425,550848.9
2025-10-17T15:00:00Z,178.425,182.866,178.038,182.743,401617.2
2025-10-17T16:00:00Z,182.743,185.075,181.801,182.322,528006.9
2025-10-17T17:00:00Z,182.322,184.571,182.133,183.779,211676.85
2025-10-17T18:00:00Z,183.779,185.478,183.225,183.492,222250.8
2025-10-17T19:00:00Z,183.492,184.23,181.418,181.98,171156.75
2025-10-17T20:00:00Z,181.98,184.086,181.5,183.712,97804.2
2025-10-17T21:00:00Z,183.712,186.111,183.51,185.452,155829.15
2025-10-17T22:00:00Z,185.452,185.999,183.222,184.004,114524.1
2025-10-17T23:00:00Z,184.004,184.021,181.833,182.023,126379.35
2025-10-18T00:00:00Z,182.023,183.591,181.8,182.892,118989.45
2025-10-18T01:00:00Z,182.892,184.939,182.72,184.659,153299.55
2025-10-18T02:00:00Z,184.659,185.589,183.427,183.709,126585.15
2025-10-18T03:00:00Z,183.709,185.478,183.709,184.833,94509
2025-10-18T04:00:00Z,184.833,184.833,183.102,183.43,88436.85
2025-10-18T05:00:00Z,183.43,184.789,183.413,184.534,89932.5
2025-10-18T06:00:00Z,184.534,186.6,184.207,186.325,153422.7
2025-10-18T07:00:00Z,186.325,188.266,185.833,186.265,287755.05
2025-10-18T08:00:00Z,186.265,187.159,185.777,185.91,101640.45
2025-10-18T09:00:00Z,185.91,186.623,185.33,185.915,119276.1
2025-10-18T10:00:00Z,185.915,186.26,184.366,185.147,102706.3
2025-10-18T11:00:00Z,185.147,186.14,184.623,186.137,79699.9
2025-10-18T12:00:00Z,186.137,187.406,185.721,186.086,89008.3
2025-10-18T13:00:00Z,186.086,186.155,184.804,185.238,80943.1
2025-10-18T14:00:00Z,185.238,186.319,183.942,185.747,81637.5
2025-10-18T15:00:00Z,185.747,185.989,184.64,185.071,40655.2
2025-10-18T16:00:00Z,185.071,185.59,183.354,184.285,132095
2025-10-18T17:00:00Z,184.285,186.167,183.823,185.982,77066.1
2025-10-18T18:00:00Z,185.982,186.213,185.327,185.857,33701.5
2025-10-18T19:00:00Z,185.857,186.499,185.7,186.374,49626.8
2025-10-18T20:00:00Z,186.374,187.684,186.153,186.579,82229.3
2025-10-18T21:00:00Z,186.579,187.239,185.857,187.093,85163.2
2025-10-18T22:00:00Z,187.093,187.843,186.76,187.235,52598
2025-10-18T23:00:00Z,187.235,187.713,186.881,187.516,33103
2025-10-19T00:00:00Z,187.516,187.8,185.255,185.763,122695.1
2025-10-19T01:00:00Z,185.763,185.895,184.88,185.876,48734.6
2025-10-19T02:00:00Z,185.876,185.987,185.255,185.765,32749
2025-10-19T03:00:00Z,185.765,187.145,185,187.021,80163.2
2025-10-19T04:00:00Z,187.021,187.147,186.349,186.797,53279.7
2025-10-19T05:00:00Z,186.797,187.675,186.283,186.497,54657.1
2025-10-19T06:00:00Z,186.497,186.883,185.175,185.569,71167.7
2025-10-19T07:00:00Z,185.569,186.15,185.22,185.92,46885.5
2025-10-19T08:00:00Z,185.92,187.54,183.646,184.202,318287.8
2025-10-19T09:00:00Z,184.202,188.735,183.187,187.228,311998.4
2025-10-19T10:00:00Z,187.228,189.991,186.714,189.11,193897.9
2025-10-19T11:00:00Z,189.11,190.067,188.621,189.019,107056.8
2025-10-19T12:00:00Z,189.019,189.367,188.111,188.907,64663
2025-10-19T13:00:00Z,188.907,191.084,188.326,190.592,131409.1
2025-10-19T14:00:00Z,190.592,191.688,189.739,191.529,207296.4
2025-10-19T15:00:00Z,191.529,191.635,190.182,190.764,102267
2025-10-19T16:00:00Z,190.764,191.596,189.919,190.842,68240.8
2025-10-19T17:00:00Z,190.842,192.3,189.716,190.042,214456.1
2025-10-19T18:00:00Z,190.042,190.438,189.17,189.959,97198.5
2025-10-19T19:00:00Z,189.959,189.963,188.361,188.949,93707.4
2025-10-19T20:00:00Z,188.949,189.952,188.679,189.73,57309.8
2025-10-19T21:00:00Z,189.73,189.912,188.42,189.353,61147.5
2025-10-19T22:00:00Z,189.353,190.252,189,189.911,71714.2
2025-10-19T23:00:00Z,189.911,189.93,186.935,187.956,156983.8
2025-10-20T00:00:00Z,187.956,187.956,183.88,185.715,234412.4
