timestamp,open,high,low,close,volume
2023-12-17T16:00:00+00:00,41820.2,42454.6,41699,42120.4,27416.763
2023-12-17T20:00:00+00:00,42120.4,42203,41255,41385.2,23118.408
2023-12-18T00:00:00+00:00,41385.2,41472.7,40800,41089.4,25804.851
2023-12-18T04:00:00+00:00,41089.4,41323.6,41010.4,41145.8,20754.89
2023-12-18T08:00:00+00:00,41145.8,41268.6,40555,41120.4,31813.534
2023-12-18T12:00:00+00:00,41120.4,41760.3,40906.5,41265.8,32245.895
2023-12-18T16:00:00+00:00,41265.8,41731,41160,41703,22522.027
2023-12-18T20:00:00+00:00,41703,42775.2,41578.3,42662,39260.029
2023-12-19T00:00:00+00:00,42662,43510.7,42583.6,43090.3,33730.722
2023-12-19T04:00:00+00:00,43090.3,43145.3,42830.3,43049.8,27472.832
2023-12-19T08:00:00+00:00,43049.8,43277.3,42956.5,42993.6,29724.214
2023-12-19T12:00:00+00:00,42993.6,43060.4,42240,42500.2,29610.219
2023-12-19T16:00:00+00:00,42500.2,42664,41826.3,42358.8,33803.886
2023-12-19T20:00:00+00:00,42358.8,42542.4,42140.2,42278.6,22015.956
2023-12-20T00:00:00+00:00,42278.6,42500,42205.8,42429.9,26732.831
2023-12-20T04:00:00+00:00,42429.9,43038.2,42387,42944.1,33142.235
2023-12-20T08:00:00+00:00,42944.1,43020.3,42688,42877.4,21319.006
2023-12-20T12:00:00+00:00,42877.4,44336,42771.2,44062.4,46197.112
2023-12-20T16:00:00+00:00,44062.4,44276.9,43506.6,43738.9,33838.398
2023-12-20T20:00:00+00:00,43738.9,43824.2,43237,43688.1,24797.292
2023-12-21T00:00:00+00:00,43688.1,43759.1,43309.9,43671,30322.093
2023-12-21T04:00:00+00:00,43671,43898.4,43469,43775.9,24829.901
2023-12-21T08:00:00+00:00,43775.9,44146.5,43600,43956.8,24980.397
2023-12-21T12:00:00+00:00,43956.8,44269.6,43375.9,43833,30167.37
2023-12-21T16:00:00+00:00,43833,43930,43386.8,43609.2,29857.182
2023-12-21T20:00:00+00:00,43609.2,44146.3,43571,43868.9,25658.718
2023-12-22T00:00:00+00:00,43868.9,44288.5,43746.2,44030,31238.118
2023-12-22T04:00:00+00:00,44030,44444,43556.9,43605.5,34385.447
2023-12-22T08:00:00+00:00,43605.5,43859.3,43482,43775.1,29259.987
2023-12-22T12:00:00+00:00,43775.1,43829.2,43417.5,43685.8,28802.175
2023-12-22T16:00:00+00:00,43685.8,44021.7,43491.5,43651.2,30571.685
2023-12-22T20:00:00+00:00,43651.2,44065.1,43634.5,43975,18021.089
2023-12-23T00:00:00+00:00,43975,43998.8,43461.2,43531,23486.097
2023-12-23T04:00:00+00:00,43531,43655.4,43296.6,43566,26780.907
2023-12-23T08:00:00+00:00,43566,43684.9,43505.5,43564.6,20567.407
2023-12-23T12:00:00+00:00,43564.6,43869.4,43563.6,43765.3,25013.588
2023-12-23T16:00:00+00:00,43765.3,43864,43704.2,43718,20129.938
2023-12-23T20:00:00+00:00,43718,43845,43641.6,43717.2,17170.231
2023-12-24T00:00:00+00:00,43717.2,43930.3,43623.6,43853.2,24121.212
2023-12-24T04:00:00+00:00,43853.2,43971,43439.6,43664.7,23769.692
2023-12-24T08:00:00+00:00,43664.7,43717.3,43411.6,43651.5,21341.004
2023-12-24T12:00:00+00:00,43651.5,43880,43570.9,43692.6,19062.009
2023-12-24T16:00:00+00:00,43692.6,43733.6,43560.2,43628.5,24400.637
2023-12-24T20:00:00+00:00,43628.5,43628.5,42541,43002.9,31736.366
2023-12-25T00:00:00+00:00,43002.9,43169.2,42741.2,43161.7,23884.518
2023-12-25T04:00:00+00:00,43161.7,43346.6,43108.2,43212.7,21221.021
2023-12-25T08:00:00+00:00,43212.7,43307.2,43068.8,43188,20030.433
2023-12-25T12:00:00+00:00,43188,43837,43105.6,43648,26959.835
2023-12-25T16:00:00+00:00,43648,43744.3,43369,43492.1,24382.849
2023-12-25T20:00:00+00:00,43492.1,43748,43341.5,43598.7,19689.747
2023-12-26T00:00:00+00:00,43598.7,43619.4,43388,43473.2,20628.888
2023-12-26T04:00:00+00:00,43473.2,43493.6,42547,42791.3,35565.162
2023-12-26T08:00:00+00:00,42791.3,42814.4,42127,42707.1,33759.506
2023-12-26T12:00:00+00:00,42707.1,42840.8,42252.2,42410,24246.443
2023-12-26T16:00:00+00:00,42410,42456.5,41619.4,42131,38491.442
2023-12-26T20:00:00+00:00,42131,42614.5,42075,42527.5,28516.537
2023-12-27T00:00:00+00:00,42527.5,42567.4,42135,42261,28902.544
2023-12-27T04:00:00+00:00,42261,42572.2,42238.1,42485.3,27539.681
2023-12-27T08:00:00+00:00,42485.3,43259.2,42430.3,43041.1,28774.812
2023-12-27T12:00:00+00:00,43041.1,43176,42721.8,42992.3,25886.62
2023-12-27T16:00:00+00:00,42992.3,43244,42877.4,43171,27139.53
2023-12-27T20:00:00+00:00,43171,43683.1,43133.6,43442.1,30240.528
2023-12-28T00:00:00+00:00,43442.1,43830.3,43322.7,43431.8,31236.847
2023-12-28T04:00:00+00:00,43431.8,43652.4,42834.5,43074.6,26520.052
2023-12-28T08:00:00+00:00,43074.6,43220,42890.7,43097.3,26282.553
2023-12-28T12:00:00+00:00,43097.3,43166,42429.4,42474.6,31275.089
2023-12-28T16:00:00+00:00,42474.6,42762.9,42305.7,42643.1,24537.324
2023-12-28T20:00:00+00:00,42643.1,42774.1,42362.3,42587.5,28151.278
2023-12-29T00:00:00+00:00,42587.5,42825,42112.2,42722.9,35146.586
2023-12-29T04:00:00+00:00,42722.9,42797,42241.4,42297.4,26708.028
2023-12-29T08:00:00+00:00,42297.4,42973.6,42292.3,42892,26844.408
2023-12-29T12:00:00+00:00,42892,43143.5,42137.4,42281.2,29775.266
2023-12-29T16:00:00+00:00,42281.2,42369.6,41678,42140.3,39345.885
