timestamp,open,high,low,close,volume
2023-12-17T16:00:00Z,41828.50,42476,41707.20,42136.50,59835.013
2023-12-17T20:00:00Z,42136.50,42226.80,41248.30,41396.50,42149.293
2023-12-18T00:00:00Z,41396.60,41487.50,40810.60,41107,57583.207
2023-12-18T04:00:00Z,41107,41338.70,41022.50,41159.90,32295.962
2023-12-18T08:00:00Z,41160,41285.30,40553.80,41137.30,85508.853
2023-12-18T12:00:00Z,41137.20,41780.00,40916.80,41288.00,76882.713
2023-12-18T16:00:00Z,41288.00,41750.00,41170.00,41715.40,40807.318
2023-12-18T20:00:00Z,41714.70,42795.30,41590.00,42671.70,82307.622
2023-12-19T00:00:00Z,42671.80,43550.00,42595.10,43100.10,75175.979
2023-12-19T04:00:00Z,43100.10,43159.70,42840.20,43062.00,28627.568
2023-12-19T08:00:00Z,43062.10,43297.10,42962.00,43003.90,34165.827
2023-12-19T12:00:00Z,43004.00,43068.50,42238.70,42512.80,74373.559
2023-12-19T16:00:00Z,42512.90,42675.00,41835.40,42379.00,74735.369
2023-12-19T20:00:00Z,42379.70,42556.80,42152.60,42298.30,28233.542
2023-12-20T00:00:00Z,42298.20,42519.50,42218.30,42451.70,22122.059
2023-12-20T04:00:00Z,42451.70,43056.90,42393.80,42950.00,46836.407
2023-12-20T08:00:00Z,42950.00,43037.20,42693.60,42891.40,32002.326
2023-12-20T12:00:00Z,42891.20,44384.60,42780.10,44079.00,141282.839
2023-12-20T16:00:00Z,44078.90,44290.00,43511.80,43760.10,78486.341
2023-12-20T20:00:00Z,43760.10,43846.00,43260.10,43708.90,56278.951
2023-12-21T00:00:00Z,43708.90,43775.60,43317.20,43678.60,35653.416
2023-12-21T04:00:00Z,43678.60,43920.00,43480.00,43794.80,25905.712
2023-12-21T08:00:00Z,43794.90,44172.20,43610.00,43969.70,46262.476
2023-12-21T12:00:00Z,43969.80,44287.20,43386.20,43857.70,81888.587
2023-12-21T16:00:00Z,43857.70,43957.00,43390.00,43623.10,53751.040
2023-12-21T20:00:00Z,43623.00,44175.00,43583.60,43896.30,33460.924
2023-12-22T00:00:00Z,43896.40,44332.80,43750.20,44044.30,34467.517
2023-12-22T04:00:00Z,44044.40,44484.00,43566.10,43614.10,63339.852
2023-12-22T08:00:00Z,43614.00,43877.50,43480.50,43783.00,42888.610
2023-12-22T12:00:00Z,43783.20,43849.60,43430.40,43699.90,43302.470
2023-12-22T16:00:00Z,43699.90,44047.60,43503.40,43666.40,35104.573
2023-12-22T20:00:00Z,43666.50,44086.00,43650.00,43999.20,19238.911
2023-12-23T00:00:00Z,43999.20,44023.00,43464.80,43543.20,31870.041
2023-12-23T04:00:00Z,43543.20,43670.00,43304.20,43582.00,25017.737
2023-12-23T08:00:00Z,43582.10,43709.90,43513.40,43583.00,15905.084
2023-12-23T12:00:00Z,43583.00,43899.80,43575.70,43782.00,21835.284
2023-12-23T16:00:00Z,43782.00,43880.10,43720.00,43729.10,14370.201
2023-12-23T20:00:00Z,43729.20,43864.70,43656.80,43725.20,11793.852
2023-12-24T00:00:00Z,43725.20,43952.30,43625.10,43867.80,19796.067
2023-12-24T04:00:00Z,43867.80,43994.80,43454.10,43678.60,28290.374
2023-12-24T08:00:00Z,43678.70,43733.00,43421.00,43666.60,19354.803
2023-12-24T12:00:00Z,43666.60,43908.30,43582.90,43707.00,23794.381
2023-12-24T16:00:00Z,43707.10,43750.60,43568.30,43645.30,16277.893
2023-12-24T20:00:00Z,43645.40,43652.20,42550.00,43008.40,72453.733
2023-12-25T00:00:00Z,43008.40,43188.50,42755.40,43182.50,29688.549
2023-12-25T04:00:00Z,43182.60,43360.40,43121.80,43233.20,17527.765
2023-12-25T08:00:00Z,43233.30,43320.00,43083.20,43200.30,20002.961
2023-12-25T12:00:00Z,43200.40,43850.00,43118.30,43661.00,61760.169
2023-12-25T16:00:00Z,43661.00,43761.90,43383.20,43515.80,31664.127
2023-12-25T20:00:00Z,43515.70,43772.10,43354.30,43611.90,23566.703
2023-12-26T00:00:00Z,43611.90,43635.10,43400.00,43487.90,16834.268
2023-12-26T04:00:00Z,43488.00,43509.90,42552.30,42798.70,74677.204
2023-12-26T08:00:00Z,42798.70,42830.90,42109.00,42719.90,52503.851
2023-12-26T12:00:00Z,42720.00,42870.00,42253.70,42423.10,38842.982
2023-12-26T16:00:00Z,42423.10,42470.60,41597.00,42149.20,89933.420
2023-12-26T20:00:00Z,42149.20,42630.40,42086.90,42538.50,22791.953
2023-12-27T00:00:00Z,42538.60,42580.00,42145.70,42274.70,25627.172
2023-12-27T04:00:00Z,42274.70,42595.50,42248.50,42495.90,20023.850
2023-12-27T08:00:00Z,42496.00,43277.10,42443.00,43059.30,61784.091
2023-12-27T12:00:00Z,43059.30,43191.10,42726.60,43009.60,59036.748
2023-12-27T16:00:00Z,43010.00,43264.00,42890.30,43183.90,37903.282
2023-12-27T20:00:00Z,43183.80,43700.00,43146.20,43453.80,46976.395
2023-12-28T00:00:00Z,43453.80,43850.00,43333.10,43444.80,40639.668
2023-12-28T04:00:00Z,43444.80,43669.40,42821.00,43087.20,46971.692
2023-12-28T08:00:00Z,43087.30,43233.00,42900.00,43112.10,26016.438
2023-12-28T12:00:00Z,43112.00,43181.10,42439.60,42485.80,74384.216
2023-12-28T16:00:00Z,42485.90,42783.00,42320.50,42655.90,41372.033
2023-12-28T20:00:00Z,42656.00,42788.70,42369.70,42600.10,28131.135
2023-12-29T00:00:00Z,42600.10,42839.10,42123.10,42738.10,55055.074
2023-12-29T04:00:00Z,42738.20,42812.90,42253.20,42314.50,32071.961
2023-12-29T08:00:00Z,42314.50,42996.30,42306.80,42908.90,40511.048
2023-12-29T12:00:00Z,42908.80,43171.90,42160.00,42301.60,68202.711
2023-12-29T16:00:00Z,42301.60,42389.00,41680.00,42152.80,87706.129
2023-12-29T20:00:00Z,42152.90,42288.30,41283.20,42095.10,53874.942
2023-12-30T00:00:00Z,42095.10,42250.00,41854.40,42014.70,23528.273
2023-12-30T04:00:00Z,42014.70,42205.20,41960.00,41987.10,16563.477
2023-12-30T08:00:00Z,41987.10,42032.70,41550.00,41933.60,40727.124
2023-12-30T12:00:00Z,41933.60,42473.40,41915.10,42410.30,42746.745
2023-12-30T16:00:00Z,42410.40,42654.60,42278.70,42395.00,41015.216
2023-12-30T20:00:00Z,42395.00,42431.90,42106.50,42174.20,19309.835
2023-12-31T00:00:00Z,42174.30,42478.90,42001.00,42209.40,24649.414
2023-12-31T04:00:00Z,42209.40,42729.20,42189.90,42567.00,27687.399
2023-12-31T08:00:00Z,42567.00,42951.00,42400.20,42561.80,37644.346
2023-12-31T12:00:00Z,42561.80,42694.00,42381.00,42489.60,29877.289
2023-12-31T16:00:00Z,42489.60,42766.70,42465.40,42659.90,21496.084
2023-12-31T20:00:00Z,42659.90,42724.50,42083.10,42314.00,32153.757
2024-01-01T00:00:00Z,42314.00,42832.00,42270.00,42369.80,30275.835
2024-01-01T04:00:00Z,42369.80,42536.00,42207.90,42527.00,18884.162
2024-01-01T08:00:00Z,42527.10,42800.00,42489.40,42727.60,21225.402
2024-01-01T12:00:00Z,42727.70,42887.50,42614.50,42818.00,23160.827
2024-01-01T16:00:00Z,42818.00,43593.20,42693.10,43556.20,46470.443
