timestamp,open,high,low,close,volume
2025-11-12T12:00:00Z,159.9100,160.9800,155.1500,155.6600,6360823.65
2025-11-12T16:00:00Z,155.6500,156.1700,151.0600,152.9500,7789777.20
2025-11-12T20:00:00Z,152.9500,154.6000,152.4500,153.3200,2395813.08
2025-11-13T00:00:00Z,153.3200,155.7700,150.2900,154.2700,4533316.46
2025-11-13T04:00:00Z,154.2700,157.1590,153.3100,155.2200,3741767.43
2025-11-13T08:00:00Z,155.2300,156.4400,153.7900,156.1900,2867006.42
2025-11-13T12:00:00Z,156.1900,156.8600,152.1500,153.0500,6372436.38
2025-11-13T16:00:00Z,153.0500,153.3200,141.9300,142.6400,11188895.26
2025-11-13T20:00:00Z,142.6500,146.1000,140.9400,144.6200,7130942.98
2025-11-14T00:00:00Z,144.6300,145.6000,142.6200,144.2000,3507387.36
2025-11-14T04:00:00Z,144.2100,144.4200,138.4800,142.7700,8190166.32
2025-11-14T08:00:00Z,142.7700,143.1300,139.7400,140.6900,4665767.55
2025-11-14T12:00:00Z,140.6900,143.7200,135.6700,142.1600,12372332.21
2025-11-14T16:00:00Z,142.1700,144.2000,140.5000,143.0700,5389744.24
2025-11-14T20:00:00Z,143.0800,143.1700,137.1300,138.8300,3838842.62
2025-11-15T00:00:00Z,138.8400,143.3000,138.6600,142.4600,2663699.43
2025-11-15T04:00:00Z,142.4600,143.5100,141.7500,142.6700,1571020.96
2025-11-15T08:00:00Z,142.6600,142.7600,139.8500,140.1100,2298934.83
2025-11-15T12:00:00Z,140.1100,142.1900,139.9000,141.6400,1959617.17
2025-11-15T16:00:00Z,141.6300,144.6400,140.7100,141.7000,2795090.08
2025-11-15T20:00:00Z,141.6900,141.9000,138.5100,139.5500,2489613.15
2025-11-16T00:00:00Z,139.5400,141.4200,137.2800,141.3200,2775855.14
2025-11-16T04:00:00Z,141.3200,142.4400,140.6300,142.2200,1561738.91
2025-11-16T08:00:00Z,142.2300,143.3300,139.4500,139.8700,3188097.42
2025-11-16T12:00:00Z,139.8700,140.7900,137.0300,137.3600,3712423.59
2025-11-16T16:00:00Z,137.3600,138.4700,134.3000,136.7900,7256773.27
2025-11-16T20:00:00Z,136.7900,138.1200,134.7400,137.1200,4177767.01
2025-11-17T00:00:00Z,137.1200,140.6000,136.0200,140.2100,3743046.49
2025-11-17T04:00:00Z,140.2200,141.8000,139.6100,141.2600,2313973.99
2025-11-17T08:00:00Z,141.2600,142.7400,140.8600,141.8000,3032663.66
2025-11-17T12:00:00Z,141.8000,143.3000,136.6900,137.0600,10063661.14
2025-11-17T16:00:00Z,137.0600,137.1100,129.3000,129.5800,11652819.92
2025-11-17T20:00:00Z,129.5800,131.8800,128.7000,130.9000,5248155.26
2025-11-18T00:00:00Z,130.9000,135.1900,128.9000,134.4500,7922169.53
2025-11-18T04:00:00Z,134.4600,137.7600,132.4300,136.8300,7664320.16
2025-11-18T08:00:00Z,136.8400,139.0600,136.3600,137.7900,4163070.66
2025-11-18T12:00:00Z,137.7900,142.0800,136.7500,139.6300,7701426.25
2025-11-18T16:00:00Z,139.6400,142.0700,138.6700,141.3800,5214100.85
2025-11-18T20:00:00Z,141.3800,142.0600,139.5800,140.6100,2504281.69
2025-11-19T00:00:00Z,140.6100,142.7500,139.2000,139.7000,3462597.08
2025-11-19T04:00:00Z,139.7000,141.0500,137.0400,140.4900,4785958.45
2025-11-19T08:00:00Z,140.4900,140.9600,138.3000,138.4900,2525004.72
2025-11-19T12:00:00Z,138.4900,139.1300,134.2900,134.5100,6898473.39
2025-11-19T16:00:00Z,134.5100,135.3700,130.4400,131.6400,7094052.43
2025-11-19T20:00:00Z,131.6400,136.9800,131.2600,136.9600,5179027.90
2025-11-20T00:00:00Z,136.9500,144.4000,136.2600,143.1200,7622875.63
2025-11-20T04:00:00Z,143.1200,144.7800,142.1300,143.7400,3666929.90
2025-11-20T08:00:00Z,143.7300,143.9100,141.0400,142.0500,2794878.98
2025-11-20T12:00:00Z,142.0500,143.4400,138.2400,138.5100,7028440.94
2025-11-20T16:00:00Z,138.5200,138.7000,131.0300,133.8200,15618593.92
2025-11-20T20:00:00Z,133.8300,136.5900,132.5300,133.6000,6192593.33
2025-11-21T00:00:00Z,133.6100,134.9900,131.0000,132.5500,5115590.00
2025-11-21T04:00:00Z,132.5500,133.0500,121.0200,127.4300,10390122.01
2025-11-21T08:00:00Z,127.4400,129.3300,123.7100,124.2400,11696215.84
2025-11-21T12:00:00Z,124.2400,129.5000,121.5500,125.3400,15044931.93
2025-11-21T16:00:00Z,125.3400,130.5400,123.5000,128.0500,10620448.87
2025-11-21T20:00:00Z,128.0400,129.2800,125.0000,128.6100,5804336.24
2025-11-22T00:00:00Z,128.6000,129.8700,126.7400,127.0700,3186456.10
2025-11-22T04:00:00Z,127.0600,128.3200,125.2300,127.6500,3782344.09
2025-11-22T08:00:00Z,127.6500,127.6700,125.1700,126.6100,3688487.00
2025-11-22T12:00:00Z,126.6100,127.7900,125.0000,127.0600,3380231.24
2025-11-22T16:00:00Z,127.0600,128.5500,126.7000,127.1200,2949015.44
2025-11-22T20:00:00Z,127.1300,128.8400,126.0100,127.5000,2044678.56
2025-11-23T00:00:00Z,127.5000,130.7400,127.4800,129.8600,2876041.78
2025-11-23T04:00:00Z,129.8600,131.8400,128.0100,128.7800,3269148.36
2025-11-23T08:00:00Z,128.7800,131.1200,128.7300,129.6600,2685108.18
2025-11-23T12:00:00Z,129.6600,133.1200,129.5700,132.8200,4429632.41
2025-11-23T16:00:00Z,132.8200,133.3800,130.7500,132.3000,3954308.82
2025-11-23T20:00:00Z,132.3000,133.5000,130.4000,130.5100,2630990.70
2025-11-24T00:00:00Z,130.5200,134.3700,129.2200,133.3700,5157844.69
2025-11-24T04:00:00Z,133.3700,133.8700,130.1000,130.2000,4999558.11
2025-11-24T08:00:00Z,130.2000,130.6500,128.3400,129.5600,3892538.25
2025-11-24T12:00:00Z,129.5500,132.5500,128.4300,131.8900,5457553.98
2025-11-24T16:00:00Z,131.8800,137.9400,131.7700,137.1900,7856760.49
2025-11-24T20:00:00Z,137.1900,139.7800,137.1900,138.3800,3991045.04
2025-11-25T00:00:00Z,138.3800,138.9500,137.1700,137.7300,2429584.29
2025-11-25T04:00:00Z,137.7300,138.9100,136.2300,136.2800,2319571.69
2025-11-25T08:00:00Z,136.2700,136.7500,134.6600,136.1800,3777413.86
2025-11-25T12:00:00Z,136.1900,136.9000,133.0000,134.7500,6090300.33
2025-11-25T16:00:00Z,134.7500,137.9400,134.1200,136.6100,5041188.34
2025-11-25T20:00:00Z,136.6100,140.4500,135.8900,138.9000,3981098.98
2025-11-26T00:00:00Z,138.9000,140.6200,137.8400,138.1100,2694199.04
2025-11-26T04:00:00Z,138.1100,139.9000,137.6600,139.8400,2243586.59
2025-11-26T08:00:00Z,139.8400,139.8900,136.0700,136.7700,4362233.49
2025-11-26T12:00:00Z,136.7600,138.2700,135.4200,136.5900,8477369.49
2025-11-26T16:00:00Z,136.6000,144.7000,136.3700,143.9400,8649129.74
2025-11-26T20:00:00Z,143.9500,144.1600,142.4300,142.9500,2766209.86
2025-11-27T00:00:00Z,142.9500,144.0200,142.0000,142.4500,2990957.87
